date,IT,Semiconductor,Communication Service,Discretionary,Staples,Health Care,Financials,Industrials,Alternatives
2021-06-16,0.2945290660035637,0.0,0.11099742368321117,0.15848727496923684,0.0,0.11207000314283792,0.1879469708676609,0.07477815453143798,0.06119110680205146
2021-06-17,0.2972156899803081,0.0,0.11225587081933865,0.1582246183297166,0.0,0.1124049253131582,0.18604004572000174,0.0735168031855139,0.060342046651962786
2021-06-18,0.2991455506520148,0.0,0.11151707444006705,0.15947545727849466,0.0,0.11258552277594366,0.18498547221419231,0.07415102229474735,0.058139900344540196
2021-06-21,0.2959802964360897,0.0,0.1113745205902149,0.15895437566384388,0.0,0.11318984143334114,0.18597342024745006,0.07546809814082343,0.05905944748823692
2021-06-22,0.2953867464953509,0.0,0.11075089697905226,0.16071010160906488,0.0,0.11280351128745475,0.18579455316910137,0.07462885333835892,0.05992533712161691
2021-06-23,0.29465831613082333,0.0,0.11179172531386632,0.16071018008408655,0.0,0.11225136945072442,0.18561526487114444,0.07463711209337184,0.060336032055983084
2021-06-24,0.2938709867086759,0.0,0.11230050157829309,0.1597957999650478,0.0,0.11119303215389682,0.18584107450496748,0.07602706734095023,0.060971537748168686
2021-06-25,0.29326108447597665,0.0,0.11246622375702792,0.16066408812607783,0.0,0.11063244517909725,0.18700464047116042,0.07503689539371632,0.0609346225969436
2021-06-28,0.2955626338192662,0.0,0.11211633494507452,0.16254756357911254,0.0,0.11168040493293378,0.1866309817118687,0.07264229063878724,0.058819790372957065
2021-06-29,0.2971811040287313,0.0,0.11061311182874232,0.1634106425883465,0.0,0.11037753990213764,0.18912005222389033,0.07120410525208215,0.05809344417606969
2021-06-30,0.2953998392821568,0.0,0.10996298736403871,0.16386943161392278,0.0,0.11044985602760746,0.1891624623504795,0.07244378136074786,0.0587116420010469
2021-07-01,0.2917062402973412,0.0,0.11083160918435302,0.1642928468888851,0.0,0.11089503128481393,0.18998237500801604,0.07239393936124798,0.059897957975342725
2021-07-02,0.2676792546188198,0.0,0.12553428978550638,0.18897442504873188,0.0,0.0995346029463157,0.20233232630667522,0.08168322099766002,0.03426188029629098
2021-07-06,0.2692372252225326,0.0,0.12428649311405159,0.18958569595661884,0.0,0.0994644899201965,0.20178041477219202,0.08171570317680563,0.03392997783760287
2021-07-07,0.27209854108097864,0.0,0.12313319325103986,0.19012360507814086,0.0,0.09829125521140815,0.20271708308934597,0.07997032679970961,0.03366599548937692
2021-07-08,0.2718244514732383,0.0,0.12324038384159537,0.18986252542521598,0.0,0.09800078194560241,0.20097141742369182,0.08214406605397719,0.03395637383667897
2021-07-09,0.27332379110952965,0.0,0.1245233751630621,0.18868985063070887,0.0,0.09702614233259894,0.2006669318847324,0.08185961571269555,0.03391029316667249
2021-07-12,0.2708146935658081,0.0,0.12793494844129183,0.1885477071694564,0.0,0.09674395847937957,0.20136263824613052,0.08107445789785044,0.033521596200083124
2021-07-13,0.27304669431430956,0.0,0.1274392271803106,0.18864117821643642,0.0,0.09656725492802083,0.2027418200679298,0.07803483399661361,0.03352899129637923
2021-07-14,0.2728035749689081,0.0,0.12724743905302222,0.18977070990566017,0.0,0.09494567376552306,0.20446351140299787,0.07736773821718658,0.033401352686702024
2021-07-15,0.27303231559977836,0.0,0.12738836885178556,0.18994018037213856,0.0,0.09550889635062067,0.2044223696824521,0.076939016807312,0.032768852335912806
2021-07-16,0.27563815494975935,0.0,0.12538122581587352,0.19076343162191498,0.0,0.09519869106752205,0.20530648889074254,0.07554829396170183,0.03216371369248575
2021-07-19,0.27854575078918536,0.0,0.12470814992060932,0.19161976799195052,0.0,0.09593518318589488,0.20449912740103027,0.07305834775551658,0.03163367295581303
2021-07-20,0.2769463987508444,0.0,0.12704042620664743,0.19139374559050942,0.0,0.0948603082345709,0.2036328370501652,0.07506619763864722,0.031060086528615423
2021-07-21,0.28275766824778953,0.0,0.13195095916064634,0.19987062202303355,0.0,0.09920892704973588,0.21325299568583725,0.039766482205547946,0.03319234562740951
2021-07-22,0.2777146087521846,0.0,0.1260074389928756,0.19669075140372588,0.0,0.12387110231829476,0.20578222375746102,0.03805255982788416,0.03188131494757394
2021-07-23,0.27581285980754117,0.0,0.12555980639600797,0.20071717023003474,0.0,0.12310984529478379,0.20534126438988226,0.03795217301104752,0.0315068808707026
2021-07-26,0.2766219448150177,0.0,0.1265097977716127,0.19915053686091422,0.0,0.12110088820152293,0.20562383386431557,0.03852419261210848,0.03246880587450845
2021-07-27,0.2672626173644691,0.0,0.12309815837057332,0.19308660705901826,0.0,0.14565488858753786,0.20188064435099065,0.03709718382785338,0.03191990043955743
2021-07-28,0.2698924870664693,0.0,0.12353665256851108,0.18989795142587584,0.0,0.14645407744487662,0.1996100468606503,0.038557022407528896,0.032051762226087986
2021-07-29,0.26959762593347325,0.0,0.12364149304921028,0.18922067942501225,0.0,0.14607083321916486,0.19978622881035363,0.038503736130253215,0.0331794034325325
2021-07-30,0.2722909831021643,0.0,0.12343784552861725,0.18683247157677046,0.0,0.14677750075318283,0.19982065918659173,0.03781902616273834,0.033021513689935084
2021-08-02,0.27161339806140733,0.0,0.12303607459692224,0.1867989560583485,0.0,0.1482698769068563,0.19950441296866614,0.03765186190387808,0.033125419503921394
2021-08-03,0.2754794445764402,0.0,0.12043443511724321,0.18527417932238185,0.0,0.14915726963995415,0.19816821991648711,0.03796293657372271,0.03352351485377079
2021-08-04,0.2740824657741238,0.0,0.12124525583396088,0.1861587831709894,0.0,0.1500224478744664,0.1980258555096487,0.037546202411335695,0.03291898942547509
2021-08-05,0.2756605172544835,0.0,0.12305226800300519,0.18240237969268366,0.0,0.14942060846160232,0.19858534593228222,0.03776243553639525,0.03311644511954784
2021-08-06,0.2745322149563161,0.0,0.12274179843040614,0.18175155039558785,0.0,0.1486790066284022,0.2008054429924269,0.03810284654554871,0.033387140051312124
2021-08-09,0.274572045989685,0.0,0.12278769169180782,0.1816616679273575,0.0,0.14827171127091915,0.20113130440056273,0.0383043640929135,0.03327121462675433
2021-08-10,0.2742691447366428,0.0,0.12324936176978356,0.18224022454986763,0.0,0.14580177146124018,0.20165521113135865,0.03899536192422606,0.03378892442688112
2021-08-11,0.27410874409923425,0.0,0.12341218056708354,0.18387642356925848,0.0,0.14275334163969317,0.2022564648545678,0.039549301658915736,0.034043543611246986
2021-08-12,0.27819715879157464,0.0,0.12333038076855692,0.18197718329553206,0.0,0.14283105384162922,0.2012721827908319,0.03918890823750258,0.03320313227437267
2021-08-13,0.2802971832092788,0.0,0.12284578833956704,0.18219366467245296,0.0,0.14259714789876196,0.2009692189613139,0.038581220264644035,0.032515776653981324
2021-08-16,0.2793839118276411,0.0,0.12165180200770727,0.1833531538556638,0.0,0.14340045653447636,0.20241205433162607,0.03772907402415876,0.032069547418726585
2021-08-17,0.27884412162441924,0.0,0.1202719095850566,0.18256374186479352,0.0,0.14612249466807903,0.2027373761452746,0.036951739578893035,0.03250861653348402
2021-08-18,0.28049438373387564,0.0,0.12077658080294108,0.18269662106912432,0.0,0.1457218080576114,0.2012853694870305,0.03668169635021532,0.03234354049920176
2021-08-19,0.28226562037563224,0.0,0.12013969662335552,0.18282632144043182,0.0,0.14593402457573013,0.2014407038274009,0.035691154918384774,0.03170247823906465
2021-08-20,0.28089403969736954,0.0,0.1210321003829981,0.18378275309067085,0.0,0.14623412713696324,0.2011157206784045,0.03547834944119427,0.03146290957239953
2021-08-23,0.2810228588112144,0.0,0.12205924958176684,0.18160312391927116,0.0,0.14620927242549067,0.20081881374552923,0.03621926267466964,0.032067418842058
2021-08-24,0.28094537046870577,0.0,0.12159691893750453,0.1817782828219985,0.0,0.14610736803347862,0.20067220151589774,0.03653550326349163,0.03236435495892322
2021-08-25,0.27995481597800403,0.0,0.12139159621337033,0.18234174978996318,0.0,0.14627507618609717,0.20113400697504374,0.03650600687992425,0.03239674797759731
2021-08-26,0.2832297182589258,0.0,0.12001713347303745,0.1828620677224008,0.0,0.1451210394512312,0.20073034222589944,0.03580601576807214,0.03223368310043323
2021-08-27,0.22868370461728604,0.0,0.18094291606300844,0.1798454104713605,0.0,0.1433131453923623,0.1989650663102111,0.03594865539511004,0.03230110175066155
2021-08-30,0.23543485112662962,0.0,0.1763436852986684,0.17143660080247988,0.0,0.1351708707740268,0.2182203461275958,0.033232006333045946,0.030161639537553558
2021-08-31,0.23447682162826392,0.0,0.17527519116698748,0.17283687864095293,0.0,0.1351287673190855,0.21859416363831394,0.03357645049578859,0.03011172711060771
2021-09-01,0.2345201945500637,0.0,0.17721221638136375,0.17195596379351924,0.0,0.13537413041723667,0.21778923015437385,0.033260647214092554,0.029887617489350236
2021-09-02,0.23572036185058273,0.0,0.17518263831697667,0.17165543023608823,0.0,0.1363650873470661,0.21713937010360745,0.03360281953004049,0.0303342926156383
2021-09-03,0.2378459623976883,0.0,0.17437979557135627,0.17252202750919216,0.0,0.13564137391249131,0.21631618592413573,0.03311350698192422,0.030181147703212022
2021-09-07,0.23736990899000363,0.0,0.17873112298617666,0.17042323418986785,0.0,0.13564102983918103,0.21522007324794196,0.032473694793975494,0.030140935952853387
2021-09-08,0.24158062080854148,0.0,0.18091059834103235,0.17599864955987726,0.0,0.13684551294640637,0.23415075278505681,0.0,0.030513865559085734
2021-09-09,0.23617490401331165,0.0,0.17786221342576444,0.17361733727019885,0.0,0.13443014070444745,0.24810401547290648,0.0,0.02981138911337114
2021-09-10,0.23504605994528555,0.0,0.17843086454363802,0.1751095511322314,0.0,0.13319189961761738,0.24813415257439753,0.0,0.030087472186830114
2021-09-13,0.2342252629606974,0.0,0.17786992011003078,0.17445389425974833,0.0,0.1341874424062712,0.24871746373090065,0.0,0.030546016532351616
2021-09-14,0.23553106809454058,0.0,0.17667094891559473,0.17533489655287332,0.0,0.13477258679641632,0.24711481382451458,0.0,0.030575685816060436
2021-09-15,0.23680172537500557,0.0,0.1762296390558635,0.1721165613545495,0.0,0.13589060361824382,0.24758513865920906,0.0,0.03137633193712856
2021-09-16,0.23784337459924593,0.0,0.17529668270005075,0.17358364170736096,0.0,0.13477918558282406,0.24755826559374985,0.0,0.0309388498167684
2021-09-17,0.23524914848876263,0.0,0.17570170931900284,0.1741096509669304,0.0,0.13765712577417605,0.24668179046484556,0.0,0.030600574986282558
2021-09-20,0.23447879238278463,0.0,0.17470589452079244,0.1744917068725241,0.0,0.13790730481575617,0.24772981138965444,0.0,0.03068649001848825
2021-09-21,0.24078874127076758,0.0,0.17473287826602651,0.17889623742967886,0.0,0.12111097629418965,0.2520235697758911,0.0,0.0324475969634463
2021-09-22,0.24167066451786012,0.0,0.17266795268191232,0.17882588947655836,0.0,0.11998321716058485,0.2542913299062261,0.0,0.03256094625685827
2021-09-23,0.24127682348297955,0.0,0.1718727818855974,0.17811476781136903,0.0,0.11911455507707558,0.25649648658388285,0.0,0.03312458515909559
2021-09-24,0.240698280454382,0.0,0.17289199449630854,0.17833725002878348,0.0,0.1179663476493196,0.25725008970987373,0.0,0.03285603766133265
2021-09-27,0.23779864401973658,0.0,0.1741232024579257,0.17897427856675566,0.0,0.1166731516522403,0.2578916602176888,0.0,0.03453906308565296
2021-09-28,0.2352147958398089,0.0,0.1734709753201573,0.17882754340850424,0.0,0.11701897049173382,0.25990293677485515,0.0,0.035564778164940615
2021-09-29,0.22730579476714594,0.0,0.1664691094117505,0.17294914016679716,0.0,0.1475182124827299,0.2512174584867933,0.0,0.03454028468478323
2021-09-30,0.23011676138582499,0.0,0.16564486254047692,0.17223487317359482,0.0,0.14711935991089878,0.249836118662878,0.0,0.03504802432632655
2021-10-01,0.23034000432910595,0.0,0.16745177851854673,0.1717966034315664,0.0,0.14460976767439698,0.2506789351042032,0.0,0.0351229109421807
2021-10-04,0.23490822181763837,0.0,0.17182483962081938,0.1789636045877423,0.0,0.11545862955661677,0.26133226280861155,0.0,0.03751244160857163
2021-10-05,0.2346400332015849,0.0,0.1719177821138508,0.17786025437701747,0.0,0.11531792667690231,0.262365017112018,0.0,0.03789898651862648
2021-10-06,0.2371700637454287,0.0,0.17053627881411848,0.17872471132385065,0.0,0.11427190310537381,0.2623017814518316,0.0,0.0369952615593968
2021-10-07,0.23781939097909827,0.0,0.16985028872540514,0.17962022245580164,0.0,0.11552525730707029,0.2601750684155804,0.0,0.037009772117044246
2021-10-08,0.23676518766803165,0.0,0.16903226524592938,0.17832320035574398,0.0,0.11622727140388725,0.2620693998200579,0.0,0.037582675506349854
2021-10-11,0.23742517540237995,0.0,0.16828075321622293,0.17854624976265535,0.0,0.11652891925107853,0.26082528238189795,0.0,0.03839361998576529
2021-10-12,0.23704956397802052,0.0,0.16827544383856313,0.18017304591382666,0.0,0.11609573447691866,0.26000739552396135,0.0,0.03839881626870967
2021-10-13,0.24206993563918297,0.0,0.1674430741994603,0.178682748195873,0.0,0.11548783812663072,0.2578516955297724,0.0,0.038464708309080616
2021-10-14,0.24146878264863447,0.0,0.16628796439870594,0.17785412024247202,0.0,0.11696454400407687,0.2590508108666051,0.0,0.03837377783950557
2021-10-15,0.23808064290625633,0.0,0.16592705152911053,0.17832232236492676,0.0,0.11725275451651586,0.26152992871831576,0.0,0.03888729996487479
2021-10-18,0.21727425158412966,0.0,0.14982895996486506,0.16457841616698693,0.0,0.10535159595643073,0.23638484307383148,0.09160118345103338,0.03498074980272276
2021-10-19,0.21699735561874353,0.0,0.1503522741464757,0.16358415256954256,0.0,0.10497732730844983,0.2370546510525108,0.09189172898084874,0.03514251032342885
2021-10-20,0.21182807284752198,0.0,0.14687222787487633,0.1606696187376514,0.0,0.12656305466711243,0.23065603986480346,0.08905940160850105,0.034351584399533355
2021-10-21,0.2144505114132096,0.0,0.14585232985139457,0.1610617336721486,0.0,0.1268223791599485,0.2288057181549755,0.08926511478042383,0.03374221296789942
2021-10-22,0.21065714271606417,0.0,0.1427675290508473,0.16268056807503029,0.0,0.1281801724649436,0.23264640637807174,0.08936739569426833,0.03370078562077459
2021-10-25,0.2123085294914159,0.0,0.1434394699995,0.1637881765384046,0.0,0.12776758021420456,0.23195961074368834,0.08701135312819683,0.033725279884589794
2021-10-26,0.21280235651928234,0.0,0.14162520280449303,0.16265708541938903,0.0,0.12840723599238335,0.23326625022372371,0.08778392560664249,0.033457943434086056
2021-10-27,0.21588686932222861,0.0,0.14066012282725432,0.1631438019337811,0.0,0.12848800838488214,0.23086220868334187,0.08671803132789445,0.034240957520617524
2021-10-28,0.21702131306133107,0.0,0.14091031193098094,0.16195300598503032,0.0,0.12879594628962557,0.23268807350789963,0.08622208594908745,0.03240926327604502
2021-10-29,0.21948871530621258,0.0,0.14212654521940213,0.1585252808342469,0.0,0.12961537110299684,0.2329404932889792,0.08578500894385697,0.03151858530430537
2021-11-01,0.2185858376944661,0.0,0.14394630385574714,0.1589408533866779,0.0,0.12895038069589415,0.23170589428036154,0.08646239354244427,0.031408336544408895
2021-11-02,0.2204177515615869,0.0,0.14302418542429182,0.15953692899243116,0.0,0.1291129520697863,0.23076491556824033,0.08622637142294147,0.03091689496072201
2021-11-03,0.2171086460183808,0.0,0.14446477815398356,0.16096918930327977,0.0,0.13078643345195537,0.23046824448535475,0.08559267777490093,0.03061003081214479
2021-11-04,0.21664749490561538,0.0,0.1449434340860732,0.16493412046523348,0.0,0.1294299736295823,0.2272618959423888,0.08617251293859417,0.030610568032512702
2021-11-05,0.21569360508339563,0.0,0.1466390218883372,0.16439936116921153,0.0,0.126459586145289,0.22585515147927962,0.09014203041544443,0.03081124381904261
2021-11-08,0.2150287784011691,0.0,0.14660352592501041,0.16283201326382057,0.0,0.12709746233390518,0.22643005750217265,0.0911372929187154,0.03087086965520667
2021-11-09,0.21640210610819732,0.0,0.1453812364911779,0.1623046196492408,0.0,0.12685775900060697,0.22532772539010018,0.0926512038246814,0.031075349535995393
2021-11-10,0.2133416221847908,0.0,0.14518398576815675,0.16244095897474187,0.0,0.12781994066968239,0.2277640738593118,0.09296282821989342,0.030486590323422987
2021-11-11,0.21830446762712025,0.0,0.1415794976396235,0.16243204940194686,0.0,0.12784370231906192,0.22870799777684128,0.09047042234338197,0.03066186289202422
2021-11-12,0.22314542513908914,0.0,0.14051711406975745,0.1641815284606354,0.0,0.1271561613116565,0.22693008914153256,0.0877268380493567,0.030342843827972213
2021-11-15,0.22302038007188593,0.0,0.1408251940291124,0.16402907792264115,0.0,0.12551908537258064,0.22662093261214086,0.0891263497180775,0.030858980273561504
2021-11-16,0.21811637360825342,0.0,0.15714090509132606,0.16437054333866546,0.0,0.12198405898800718,0.2223706594439714,0.08576033398270747,0.030257125547069004
2021-11-17,0.21841196267936852,0.0,0.1569951840537141,0.16536219662668264,0.0,0.122768199656813,0.21838928605875155,0.08788897239577384,0.030184198528896367
2021-11-18,0.2183576979173505,0.0,0.15512313058542584,0.1681568812414084,0.0,0.12261811356510689,0.21767073498439118,0.08812022228079978,0.029953219425517413
2021-11-19,0.22055371239747815,0.0,0.15638783110713572,0.16928592379571375,0.0,0.1228274774108194,0.21683391905729438,0.08509480936972331,0.0290163268618353
2021-11-22,0.21464120131514794,0.0,0.15664350152466636,0.1695185646487049,0.0,0.12314218011896942,0.22104879266688848,0.08571082495499993,0.029294934770622953
2021-11-23,0.21143368384870892,0.0,0.15436299810675663,0.17045871149509992,0.0,0.12404203528419924,0.22479428934537693,0.08486965209691798,0.030038629822940397
2021-11-24,0.21247356661288413,0.0,0.15392551382501446,0.17224998259468907,0.0,0.12353693816681234,0.2246885350290173,0.08323792852279985,0.029887535248782824
2021-11-26,0.2163222932348015,0.0,0.15431678006962177,0.17250521554924012,0.0,0.1256968277627149,0.22449408185193132,0.07762305464040527,0.029041746891285126
2021-11-29,0.2162789310775912,0.0,0.15401483887321207,0.17021921558156974,0.0,0.1266237943752221,0.22369376882817224,0.0800720337614464,0.02909741750278627
2021-11-30,0.21542760925393192,0.0,0.1531875916293711,0.17094450286606835,0.0,0.12695744544665724,0.22332656266162917,0.08077102993259783,0.02938525820974438
2021-12-01,0.21543758126132265,0.0,0.1516229291518411,0.17114932240720432,0.0,0.12859673330534493,0.22500942433388327,0.07872726292786301,0.029456746612540743
2021-12-02,0.218251770773521,0.0,0.15170675306769366,0.16813187613326924,0.0,0.12537172336135652,0.22566550614522526,0.08057366070377388,0.030298709815160443
2021-12-03,0.2155189534313059,0.0,0.1522134501915098,0.16748916080174817,0.0,0.1268744362235523,0.22566913594466712,0.08181515385166373,0.03041970955555301
2021-12-06,0.21450282548811309,0.0,0.15437185315098767,0.1666639080900742,0.0,0.1261077339962884,0.22482372970703346,0.08304483916768561,0.030485110399817553
2021-12-07,0.21881773621227377,0.0,0.15285762128586136,0.16677132773550415,0.0,0.1255960582678146,0.22469894848196584,0.08148084979285339,0.02977745822372689
2021-12-08,0.21929182659861893,0.0,0.1544855774763638,0.16637135835227815,0.0,0.12607952895573935,0.22174205829149357,0.08228833605522426,0.02974131427028195
2021-12-09,0.21147941652546384,0.0,0.15054060903586447,0.16095644779485077,0.0,0.1235339351886005,0.24491518287767783,0.07974025700604276,0.02883415157149983
2021-12-10,0.21479908494220998,0.0,0.14992267746355875,0.160458442118598,0.0,0.12295877225874247,0.24371706883930608,0.07933081641106496,0.02881313796651977
2021-12-13,0.2169430176883808,0.0,0.15011922135157743,0.1585422253115193,0.0,0.12460636837536516,0.2436250822150741,0.07802150774189924,0.02814257731618395
2021-12-14,0.21446054016544283,0.0,0.14995181987845638,0.1584028202809474,0.0,0.12569517717685375,0.2457705191620761,0.07748054724614825,0.028238576090075296
2021-12-15,0.2146667884557103,0.0,0.1504369539764293,0.1583427096980698,0.0,0.12681127088673858,0.2455611069977486,0.07621733000065295,0.0279638399846505
2021-12-16,0.20996305862787476,0.0,0.14900069998639937,0.15711222874174974,0.0,0.1280792530747009,0.2510732367893883,0.07640368696148067,0.02836783581840623
2021-12-17,0.21427364489320774,0.0,0.15112695319731415,0.15332832331978496,0.0,0.12826065301683465,0.24738729085982092,0.07766375639388011,0.027959378319157464
2021-12-20,0.2223580306758455,0.0,0.12557805824708207,0.15823581503983022,0.0,0.13194011885567805,0.2529584914041925,0.08006801581217843,0.028861469965193186
2021-12-21,0.22429545760812508,0.0,0.12632344403328621,0.15711006972542818,0.0,0.12954344895258726,0.25177187733018613,0.08202004096007773,0.02893566139030942
2021-12-22,0.22474689166705653,0.0,0.12534611928456363,0.1576150870378472,0.0,0.12957033224993672,0.25147667438050947,0.08214575993598945,0.029099135444097025
2021-12-23,0.222711849035098,0.0,0.12632827954753656,0.15788507808431373,0.0,0.12942077919932232,0.25098726784213243,0.08353074328264304,0.029136003008953904
2021-12-27,0.2235858574326704,0.0,0.12619105735676434,0.1588110851160952,0.0,0.12863347123770028,0.25088608565386356,0.0827099877661036,0.0291824554368026
2021-12-28,0.20061678558353183,0.0,0.18866365575267227,0.1441885707052763,0.0,0.13728167902885316,0.22756515530156723,0.07539467090297407,0.02628948272512514
2021-12-29,0.20090954918696943,0.0,0.18790182099747907,0.1450990171155525,0.0,0.13789453816283845,0.22676253831804605,0.07531913204039063,0.026113404178723855
2021-12-30,0.19630206490676785,0.02110231418531698,0.1848815892968346,0.1419398545360452,0.0,0.13531993251207866,0.22082666199459744,0.07422664989795082,0.02540093267040841
2021-12-31,0.1957557139939554,0.0212014504720498,0.18321566279888088,0.14329467212080324,0.0,0.13514940254378927,0.22109211068320567,0.07480762783503628,0.02548335955227951
2022-01-03,0.1777778032325278,0.10430379223020302,0.16676037949309075,0.12824529074084093,0.0,0.12271097004421787,0.20793220077925653,0.06845503542074244,0.023814528059120637
2022-01-04,0.1521354287674293,0.09126757461660592,0.14733787404384194,0.11260144388427368,0.0,0.15398356392735849,0.198475692852176,0.12239135168771577,0.02180707022059893
2022-01-05,0.14762371239652455,0.08892603350454921,0.14530074938037746,0.11026793855118014,0.0,0.1545589910931805,0.19789895115803746,0.1244757032915013,0.030947920624649284
2022-01-06,0.14461808763490488,0.1008257344598067,0.14385004563750875,0.11011156569356069,0.0,0.14898772183459227,0.1978996861358789,0.12257410406928214,0.031133054534465625
2022-01-07,0.14510308976990377,0.10075980824241132,0.1434343307800866,0.10647746163478564,0.0,0.14744221864766768,0.2004287302450027,0.12476804597033263,0.0315863147098097
2022-01-10,0.14634202614440806,0.09862815006360702,0.1436163984134057,0.10584587637579582,0.0,0.14997683804383025,0.2001568489963252,0.12378735495062695,0.03164650701200109
2022-01-11,0.1468980901080596,0.09849083087725707,0.143758207345921,0.10396440305261995,0.0,0.1495561622878136,0.20024939489683471,0.12468515188847691,0.03239775954301719
2022-01-12,0.146921657941433,0.09967294736483999,0.14289370894711792,0.10341638253129318,0.0,0.14947849538025082,0.19941441202942656,0.12533745148361752,0.032864944322021056
2022-01-13,0.14469545285084978,0.10018263015905692,0.14194731932321444,0.1030942414450027,0.0,0.14978641533309328,0.20107236269422807,0.12586670720704515,0.033354870987509604
2022-01-14,0.14528729078272742,0.10213617424775491,0.14243251621129996,0.10072871154080205,0.0,0.150753835742911,0.19912461014393534,0.1254623095165516,0.0340745518140177
2022-01-18,0.1442682261046888,0.10080860659115146,0.14272783081371013,0.10112423327760499,0.0,0.15117122742087344,0.19926890998973207,0.12520482978801833,0.03542613601422072
2022-01-19,0.14424696641403617,0.09928330165980663,0.1431295530174564,0.10039573158736326,0.0,0.15169904509806137,0.20009668831855876,0.1256466745867779,0.03550203931793947
2022-01-20,0.1444927059651205,0.10006162570718691,0.14181333346600697,0.09894538404212781,0.0,0.15208492898649426,0.20177656202887506,0.12607077721689378,0.034754682587294694
2022-01-21,0.1446405581270422,0.10157745025530598,0.12912425103157016,0.10116638315062648,0.0,0.15590054684009175,0.20507287798115342,0.12737358792110837,0.035144344693101674
2022-01-24,0.14645848071135692,0.09998662267814983,0.12817162423324874,0.10375244268914009,0.0,0.15538635520057284,0.20378331043921769,0.1278464906645732,0.03461467338374064
2022-01-25,0.14509449406481395,0.09699955188149,0.1266843562616539,0.10333998789145206,0.0,0.1571391260368507,0.20594239643806253,0.12841755091264448,0.03638253651303245
2022-01-26,0.19475832723280814,0.09099612571337042,0.1156574932815279,0.09500662586714514,0.0,0.14653211239520827,0.20317239795806194,0.11920389733859443,0.034673020213283744
2022-01-27,0.19528015510400543,0.08859312404958955,0.11927562170018625,0.09485036032771538,0.0,0.147433178627239,0.20385264844182338,0.11583687211409079,0.0348780396353502
2022-01-28,0.1988809885816093,0.08792100700516402,0.11808754773691493,0.09504763086386818,0.0,0.14579160744139907,0.20523564441865036,0.11501397731539156,0.034021596637002494
